city,area,Vegetation_Cover,Amenities_Total_Count,park_name,reviews_count,weighted_rating,sentiment_score,avg_review_time,Amenities_Diversity_Shannon,Amenities_Diversity,Shape_Deviation,Urban_Circulation_Amenities,Cultural_Context,Urban_Features,cluster
Lille,0.007000325,6.789124679,16,Parc De Lattre de Tassigny,46,3.8847603,0.9752,32326,1.0373923246209082,0.2777777777777778,0.4105710802840199,11,1,4,0
Lille,0.002109335,13.72475253,21,Square Winston Churchill,38,3.893666409,0.9979,65339,0.8461447967228176,0.2222222222222222,0.577961789885129,5,1,15,0
Lille,0.025271013,5.667819077,17,Parc du Brondeloire,81,3.873474324,0.9073,47535,0.5783252866601273,0.1666666666666666,0.5139131972575841,15,0,2,0
Lille,0.076575271,4.931971975,41,Parc Georges Clemenceau,110,3.889533654,0.9229,48563,0.8998051549262843,0.2777777777777778,0.6243056822907376,39,1,1,0
Lille,0.03356534,1.221200241,21,Parc de la Mairie,85,3.909161707,0.9849,38773,0.9550807986656576,0.2222222222222222,0.7541684008828553,18,0,3,0
Lille,0.012567738,7.388568681,37,Jardin de la Porte d'Ypres,387,3.968834845,0.9909,55904,0.2477508274515358,0.1666666666666666,0.8811358953796165,1,0,36,0
Lille,0.00514573,1.145389405,10,Jardin des Acacias,129,3.871657526,0.9349,46235,0.639031859650177,0.1666666666666666,0.2066905722685191,9,0,1,0
Lille,0.014763271,100.0,49,Plaine des MÃÂ©tallurgistes,1069,4.10799722,0.9677,50182,1.1849458451126589,0.3333333333333333,0.4848831810485077,8,0,41,0
Lille,0.053151118,0.043561112,13,Jardin de la Paix,197,3.947671506,0.9942,41162,0.5359610497090694,0.1666666666666666,0.5007038384337775,11,1,1,0
Lille,0.165239978,21.87364761,62,Parc de Loisirs et de Nature de Loos,1098,4.074174143,0.6705,39867,0.9991230616606102,0.2777777777777778,0.4891918654750193,32,0,30,0
Lille,0.131336377,0.744353672,17,Parc du bois Leurent,313,3.953821565,0.9824,37578,0.362210557135449,0.1111111111111111,0.3710057414685914,15,0,2,0
Lille,0.000688394,16.65075049,23,Square du ManÃÂ¨ge,293,3.949582743,0.9774,71047,0.1788449127168475,0.1111111111111111,0.497379636549211,0,0,23,0
Lille,0.048003244,3.738287418,13,Le parc de la Croisette,24,3.878369235,0.834,48354,0.4293230219306162,0.1111111111111111,0.4764304016547054,13,0,0,0
Lille,0.014469431,9.668716725,11,Parc Danel,5,3.878198102,0.9845,57081,0.0,0.0555555555555555,0.452196447915566,11,0,0,0
Lille,0.016041824,12.32464569,12,Parc Leroy,9,3.880826702,0.9714,31983,1.126928794800676,0.2222222222222222,0.5025366206150768,10,1,1,0
Lille,0.009428251,24.9056464,17,Jardins Clemenceau,28,3.8740689,0.7708,49954,0.6774944044487072,0.1111111111111111,0.452196447915566,10,0,7,0
Lille,0.025488622,32.04382765,12,Parc Mallet Stevens,917,4.052565437,0.9969,36337,0.8369882167858358,0.2222222222222222,0.4960900319211871,10,0,2,0
Lille,0.072956071,4.500364737,25,Parc Public du Hautmont,637,4.038854152,0.9896,50240,0.8605492869589841,0.2222222222222222,0.5175374679695506,18,1,6,0
Lille,0.001430861,12.99044667,12,Square Schumann,7,3.88108047,0.9948,39082,0.2868359830561607,0.1111111111111111,0.4105710802840199,11,0,1,0
Lille,0.012076755,50.06945172,12,Le Parc d'Anchin,13,3.879772951,0.9246,57484,0.2868359830561607,0.1111111111111111,0.6246857289783356,12,0,0,0
Lille,0.001680564,21.86389949,35,Parc des Tilleuls,11,3.8762953,0.7685,52720,0.8259112536903046,0.2222222222222222,0.4266893585000237,0,0,35,0
Lille,0.18107667,0.0,10,Parc des PrÃÂ©s de la Lys,7,3.878386978,0.9792,42806,0.0,0.0555555555555555,0.9014949072800116,0,0,10,0
Venezia,0.0587206421313136,3.910715273610868,103,Parco Piraghetto,930,3.733957379830381,0.9652,35786,1.195827168652734,0.3333333333333333,0.4312061712550104,49,0,54,0
Venezia,0.0149128351548109,0.2196215780249761,17,Parco Villa Tessier,58,3.6302486153140032,0.9922,44927,1.1407201964134568,0.2222222222222222,0.5137676094633389,8,7,2,0
Venezia,0.0021411329466179,3.8041329938389215,13,Parco Andrea Costa,16,3.6053284679967104,0.7574,55076,0.5402041423888608,0.1111111111111111,0.6284956100008952,10,0,3,0
Venezia,0.0209858354150056,10.848828605961888,11,Parco dei diritti delle bambine e dei bambini,395,3.689136387897877,0.9883,47812,0.3046360973492381,0.1111111111111111,0.5138211701480367,10,0,1,0
Venezia,0.0071424267716547,24.452309267435727,17,Parco dello Scoutismo,7,3.6047765906489526,0.9792,48289,0.2237180760658337,0.1111111111111111,0.535454836024114,16,1,0,0
Venezia,0.0103537570545596,32.3716256631034,10,Parco Andrea Zanzotto,313,3.617314837388282,0.8248,49374,0.6108643020548935,0.1111111111111111,0.535454836024114,7,0,3,0
Venezia,0.0183795362812355,0.0,20,Parco Benjamin,250,3.638154568815009,0.9819,45929,0.0,0.0555555555555555,0.5475291838561829,20,0,0,0
Venezia,0.0242670916601023,42.88571363333916,18,Parco Francesca Morvillo,35,3.610859543376984,0.8695,45988,0.2145591551764051,0.1111111111111111,0.6382569551577002,17,0,1,0
Venezia,0.0088445471656266,2.002948851491924,24,Parco Piazzale Concordia,266,3.6400894170572657,0.9674,56162,0.1732052067491771,0.1111111111111111,0.2874149112748692,23,0,1,0
Venezia,0.0122032245661439,1.182301325277128,10,Parco F.lli Stefani,373,3.734403738394621,0.9501,60059,0.6108643020548935,0.1111111111111111,0.5186741644460142,7,0,3,0
Venezia,0.0060784263615012,55.07222390669328,24,"Parco ""U. Zia""",105,3.6506439229427214,0.9867,63661,0.3445982481028228,0.1666666666666666,0.4933446604607684,1,0,23,0
Venezia,0.0134277685454478,64.40335392990279,20,Barchessa di villa Valmarana,354,3.744501670773576,0.9604,48720,0.1985152433458726,0.1111111111111111,0.4600415404146752,19,0,1,0
Venezia,0.0023352116388529,45.20685384666716,15,Area Verde Lippiello,388,3.738768685679228,0.9972,47253,0.0,0.0555555555555555,0.504087106115183,0,0,15,0
Napoli,0.0200856304801646,5.0368160857014095,32,Parco Pubblico Villa Avellino,726,4.126802207776988,0.8442,44058,1.0657828342530182,0.3888888888888889,0.5408763590942186,23,5,4,0
Napoli,0.0139724029662031,0.6661686096792143,14,Pineta Comunale,567,4.084051068942239,0.9931,54226,0.0,0.0555555555555555,0.2382535726624849,14,0,0,0
Napoli,0.0103329279646486,0.0,16,Parco di Via Nicolardi,625,4.095562569447715,0.8765,55871,0.4634135588264299,0.1666666666666666,0.4596963116637736,14,0,2,0
Napoli,0.0106772367038503,0.0,22,Villa Comunale di Nola,163,4.128826576301062,0.9584,54787,0.3676494774001422,0.1666666666666666,0.3319577586718394,20,1,1,0
Napoli,0.0115652341260314,0.0,24,Parco Robinson,23,4.1306362181772105,0.9772,70529,0.623848004006291,0.2222222222222222,0.4742611364626963,20,1,3,0
Napoli,0.0025620731522236,0.0,12,Parco Henrik Ibsen,160,4.124543457220254,0.9161,57974,0.9184277849930976,0.1666666666666666,0.4163758163730825,5,1,6,0
Napoli,0.0440014880136885,37.271761116989865,29,Villa Vannucchi,174,4.13577673137952,0.983,56832,0.0,0.0555555555555555,0.3942753946582448,29,0,0,0
Napoli,0.0058798347332105,0.1220884141589904,16,Parco Re Ladislao,117,4.127426201369886,0.906,60219,0.0,0.0555555555555555,0.5415687970346095,16,0,0,0
Napoli,0.0106438605023836,0.0,13,Parco La Cartiera,5,4.129108182531265,0.9561,51153,0.7902679680745903,0.1666666666666666,0.446107762945404,9,0,4,0
Napoli,0.0167142336879917,27.04053465870476,24,Villa Comunale di Giugliano,652,4.077800994554717,0.9214,53782,0.1732052067491771,0.1111111111111111,0.2575895645979307,23,0,1,0
Napoli,0.0406492585570383,0.0,10,Parco e giardino della Caserma Principe Amedeo,173,4.128787955486082,0.9969,67056,0.3250829733914482,0.1111111111111111,0.408702645725396,0,1,9,0
Napoli,0.0180989367963392,2.7173932192898613,17,Parco Urbano Pino Daniele,83,4.126888161072432,0.6931,39940,0.2237180760658337,0.1111111111111111,0.3659265386783636,16,1,0,0
Napoli,0.0040128538348062,1.5598717306682477,28,Giardinetti di Via Dell'Erba,89,4.135145433570205,0.919,58679,0.1540761036710294,0.1111111111111111,0.2261275070077232,27,0,1,0
Napoli,0.007431397723563,0.0,13,Villetta comunale di Qualiano,205,4.098582350553377,0.9099,55572,0.2711893730418441,0.1111111111111111,0.556946262885252,12,0,1,0
Napoli,0.007292082488019,0.0,13,Parco Platani,76,4.125040491346289,0.9331,64710,0.2711893730418441,0.1111111111111111,0.5155565610558954,12,1,0,0
Napoli,0.0032390062411321,0.0,29,Parco Lauro,249,4.1251953978445774,0.8144,57451,0.149994923610415,0.1111111111111111,0.4193007973380387,28,0,1,0
Napoli,0.0044744519339798,4.8377408191369495,10,Parco Prof. Paul Buchner,113,4.136652255503527,0.9369,43614,0.3250829733914482,0.1111111111111111,0.4444035732000109,9,0,1,0
Napoli,0.001397078342847,32.098225345701394,20,Parco dei Sognatori,86,4.125630107055458,0.9651,35423,0.7909873504355757,0.1666666666666666,0.1407174343104159,6,0,14,0
Napoli,0.036693589135305,0.0,21,Parco delle Acque,385,4.117961607575315,0.9133,53816,0.5488743844849944,0.1111111111111111,0.5847924320301652,5,0,16,0
Napoli,0.0312642043266701,40.003691502028765,21,Villa Mascolo,226,4.137604536350687,0.9985,44307,0.3144922012814106,0.1111111111111111,0.4348096530367956,19,0,2,0
Napoli,0.0220547391485944,32.452120863449665,15,Villa Comunale di Arzano,388,4.087560007780716,0.9369,39437,0.2449300267946353,0.1111111111111111,0.2968620206765476,14,0,1,0
Napoli,0.0005479863225647,25.03367671859084,10,Parco Lombardi,46,4.130540179875714,0.8955,64274,0.6931471805599453,0.1111111111111111,0.4425259539561443,5,0,5,0
Toulouse,0.1100844828984122,53.92532133565037,49,Parc de la Grande Plaine,1174,4.030038158191979,0.9763,37603,1.513279028163876,0.4444444444444444,0.4186057210148296,17,1,31,0
Toulouse,0.0547898966429084,2.2930490645411927,11,Parc du Bois Vieux,105,3.9671135222381633,0.9246,38296,1.120950392673583,0.2222222222222222,0.533393723569854,6,0,5,0
Toulouse,0.064798949785948,0.2432151006898407,30,Parc de Bazardens,31,3.967003410939282,0.992,40538,1.3459130967634907,0.2777777777777778,0.5263236428143154,14,0,16,0
Toulouse,0.033001007091999,29.07056704729679,23,Parc du Piquemil,884,4.047323833902748,0.9623,48799,0.1788449127168475,0.1111111111111111,0.6938371773668678,23,0,0,0
Toulouse,0.0198413406962379,23.145986186910907,10,Parc Duroch,489,3.976734262709608,0.9607,30980,1.8866967846580784,0.3888888888888889,0.3992747598983094,4,1,5,0
Toulouse,0.0285098709298343,0.0,13,Parc de Loubayssens,117,3.967436847001574,0.9944,68348,0.8305178252872478,0.1666666666666666,0.5812931920503146,4,0,9,0
Toulouse,0.0494572215239889,0.0,12,Ancienne Clinique ChÃÂ¢teau d'Aufrery,55,3.9623610943350647,0.9847,59235,0.4505612088663046,0.1111111111111111,0.4334052746671276,10,0,2,0
Toulouse,0.0084209891065675,2.826113910056016,10,Jardin Pierre Rous,71,3.96909507355951,0.9678,41348,0.9404479886553264,0.2222222222222222,0.4388782372860398,7,0,3,0
Toulouse,0.003943986693819,0.0,29,Jardin Abadie,12,3.9648018498884943,0.991,63362,0.68937906138404,0.2777777777777778,0.5845776929225462,24,0,5,0
Toulouse,0.0530706351202215,0.4620392692581934,32,Bois de Limayrac,227,3.979333306111021,0.9886,48405,0.5982301495385807,0.2222222222222222,0.4186057210148296,27,0,5,0
Toulouse,0.0079681569264717,0.5561781681753232,20,Parc de la Violette,26,3.962796639002636,0.8919,34058,1.3259126615833323,0.3333333333333333,0.2799791153773808,9,0,11,0
Toulouse,0.0042688018249692,0.0,14,parc de l'ÃÂ©cole,409,4.013992827222772,0.9954,53346,0.7549967581308246,0.2222222222222222,0.4587000594777872,2,0,12,0
Toulouse,0.0633027194936443,0.0,16,Parc de Terris,768,4.051674463444701,0.9965,56546,0.6885673693022826,0.2222222222222222,0.3119355258480166,13,0,3,0
Toulouse,0.0027411863551577,31.595473550083007,21,Jardin du MusÃÂ©e Georges Labit,1015,4.022675562506306,0.9906,45707,0.3805062184775959,0.1666666666666666,0.2254414625098536,20,1,0,0
Toulouse,0.0013812432861952,0.3632622683318712,27,Ancien mini-golf,881,4.031618421596167,0.9995,36096,0.1584105701317908,0.1111111111111111,0.5812931920503146,0,0,27,0
Bologna,0.0134799136796128,10.85427826977959,26,Giardino Donatori di Sangue,74,3.8706635620639993,0.9865,49383,0.589280063598296,0.2222222222222222,0.4232659951439952,1,0,25,0
Bologna,0.0118303439046889,39.114844125422366,15,Giardino Vittime dell'11 settembre,648,3.95538286717961,0.9859,35540,1.430280301911093,0.3333333333333333,0.5431819217336201,8,0,7,0
Bologna,0.0057933656035785,3.1307370889736057,32,Parco Martiri delle Foibe,98,3.896239395402717,0.9964,57149,0.0,0.0555555555555555,0.1085179831332951,0,0,32,0
Bologna,0.1114169069580063,14.151785975242328,23,Lungo Sillaro,559,4.016075378899368,0.891,49708,0.856859036885367,0.2222222222222222,0.6571942781584809,16,1,6,0
Bologna,0.0065163322374467,11.19382206777616,52,Giardino Luigi Giacomo Marmocchi,16,3.868889889881616,0.9682,39767,0.3144459226279062,0.1666666666666666,0.1939391502492808,4,0,48,0
Bologna,0.0067141204176363,29.036595260962244,32,Parco Giudice Emilio Alessandrini,851,3.879117208509732,0.9571,37341,1.1132984771632666,0.3333333333333333,0.6492234046869504,5,1,26,0
Bologna,0.0020894308597669,10.932703394302033,33,Giardino Domenico Maria Novara,8,3.8696188847661817,0.7038,54617,0.8296485658736663,0.3333333333333333,0.7640563216305208,4,1,28,0
Bologna,0.0006663369000107,17.238647733413018,42,Giardino Augusto Magoni,18,3.8678499737177416,0.9472,31875,0.0,0.0555555555555555,0.3709671762885914,0,0,42,0
Bologna,0.0024150083020031,5.387669972838674,26,Area verde via Piacenza,218,3.914971232444335,0.9655,34987,0.1630236294943659,0.1111111111111111,0.5115392198956341,1,0,25,0
Bologna,0.0399019031792243,0.0,10,Parco della Collina di San Biagio,19,3.8738745124574345,0.9839,50227,0.0,0.0555555555555555,0.497427903076939,10,0,0,0
Bologna,0.0175633984715566,63.85027128273414,19,Parco della Meridiana,348,3.937791392826498,0.992,61119,0.0,0.0555555555555555,0.49317803882029,19,0,0,0
Bologna,0.0018119710945058,1.5903401192433757,26,Giardino Roberto Raviola,102,3.876323118530164,0.9851,59941,0.1630236294943659,0.1111111111111111,0.4479544449826745,0,0,26,0
Bologna,0.0036054092770908,48.73464101594986,23,Giardino Alice Sturiale,9,3.866237942744629,0.8814,57319,0.5305096302300272,0.2222222222222222,0.4626279799290745,20,1,2,0
Bologna,0.0162733148181177,0.6423133382979619,13,Parco Le Ville di Borgoverde,27,3.871369173801346,0.9802,46566,0.2711893730418441,0.1111111111111111,0.2773629037416583,1,0,12,0
Bologna,0.0027131240771561,2.9766934214229663,35,Giardino Florence Nightngale,18,3.878475711616207,0.9166,41889,0.0,0.0555555555555555,0.2999206386289461,0,0,35,0
Lisboa,0.0392380025309007,0.0,31,Parque Urbano Doutor LuÃÂ­s CÃÂ©sar Pereira,471,4.099920898133306,0.6597,46883,0.793400430845633,0.3333333333333333,0.3244114379161867,25,1,5,0
Lisboa,0.0227393643994722,0.0,22,Jardim Municipal Constantino Palha,993,4.127819963036414,0.9936,63234,0.4851045003909404,0.1666666666666666,0.6998122862860345,19,0,3,0
Lisboa,0.2530834392102086,0.0,12,Pinhal da PaiÃÂ£,544,4.094114743071336,0.9682,51391,1.0986122886681098,0.2777777777777778,0.4030137761927992,9,1,2,0
Lisboa,0.0092981487878747,50.858944691792885,19,Parque Delfim GuimarÃÂ£es,97,4.088241185312843,0.9555,44851,0.2061920506332318,0.1111111111111111,0.4728927035098264,18,1,0,0
Lisboa,0.0913799434418627,0.8136466905863662,50,Jardim do Cerco,1095,4.161144612421986,0.9955,52679,0.7350604360904407,0.3333333333333333,0.4508455272123243,41,1,8,0
Lisboa,0.0065504045130661,8.998114135630795,17,Parque Morais,775,4.119444956253151,0.9902,62736,0.8717814824679821,0.2777777777777778,0.1560275745248047,13,2,2,0
Lisboa,0.0039986983425612,21.827788923373987,16,Parada do Alto de SÃÂ£o JoÃÂ£o,46,4.082199506916883,0.9853,58429,0.98689944883853,0.2222222222222222,0.695400880188696,10,0,6,0
Lisboa,0.045914128566546,4.094622771506034,33,Parque Aventura,271,4.106194326839035,0.9955,44475,0.1357939587515938,0.1111111111111111,0.4728927035098264,32,0,1,0
Lisboa,0.0205373829917684,10.842483218349953,26,Quinta do Salles,8,4.0855113530124925,0.9872,66716,0.1630236294943659,0.1111111111111111,0.404111450532409,25,0,1,0
Lisboa,0.0121823410549659,96.8283615324414,31,Parque Salgueiro Maia,1155,4.102781538160745,0.9665,47785,1.0182144403364293,0.3888888888888889,0.384808004488165,23,0,8,0
Lisboa,0.007249469641545,20.78243716357793,12,Jardim do Mercado,623,4.095321316937215,0.979,40295,0.8369882167858358,0.2222222222222222,0.3729603705954663,9,1,2,0
Lisboa,0.0636638620782536,14.058615521511603,10,Parque Urbano de Rinchoa-Fitares,641,4.086370435930012,0.9872,40077,1.5047882836811908,0.2777777777777778,0.5088782586100715,3,1,6,0
Lisboa,0.0086498607985049,6.066587413044515,10,Quinta dos Aciprestes,75,4.086336866630486,0.9388,54642,0.3250829733914482,0.1111111111111111,0.3934427346686642,9,0,1,0
Lisboa,0.0143913812549544,2.139348830104628,42,Jardim da MÃÂºsica,682,4.115713210627067,0.9441,67646,1.1926112119652137,0.3333333333333333,0.5422191269485712,22,6,14,0
Lisboa,0.0147019836631137,1.204076111891822,18,Jardim dos Sete Castelos,503,4.100860677850858,0.9859,36161,0.4258484492385814,0.1666666666666666,0.6087386455402056,16,0,2,0
Lisboa,0.0307066680045016,1.240934473108352,19,Parque Terra da Eira de Alfragide,183,4.093864530874558,0.9846,49407,0.4094586186950892,0.1666666666666666,0.6375339377326656,17,0,2,0
Lisboa,0.0139911772989525,0.0,10,Parque da Ribeira de Alfragide,13,4.084605495360019,0.9387,56977,0.0,0.0555555555555555,0.6375339377326656,10,0,0,0
Lisboa,0.0244906357296518,9.560694215183684,22,Parque Urbano Quinta de Rana,1048,4.115611137304945,0.9958,58194,0.6631794532105497,0.2222222222222222,0.0,18,1,3,0
Lisboa,0.2253457437953571,0.7044698197550648,31,Parque Urbano do Vale da Ameixoeira,10,4.085484291601368,0.9118,54534,0.7608606308806697,0.2222222222222222,0.6891096774576589,23,2,6,0
Lisboa,0.0183734634469923,0.0,16,Parque da Quinta do Jardim,402,4.097864004598219,0.9802,60629,0.0,0.0555555555555555,0.4244135358301658,16,0,0,0
Lisboa,0.0479586874918397,0.4792826392524907,13,Parque Verde Loureshopping,230,4.096064654280303,0.995,61702,0.666278442414676,0.1111111111111111,0.5738111605309466,8,5,0,0
Lisboa,0.0695496340809166,12.80620945221195,35,Parque do Calhau,985,4.12752147091933,0.9391,62730,0.4196497699167319,0.1666666666666666,0.4363122191315163,31,0,4,0
Lisboa,0.0444243811484985,7.836818378591293,16,Parque do Neudel,1045,4.10132751754804,0.9956,57163,0.8222653373287878,0.2222222222222222,0.416136267867168,12,2,2,0
Lisboa,0.010800433942446,3.3191533930102963,11,Vila Romana de Freiria,200,4.094663987536073,0.9695,63875,0.0,0.0555555555555555,0.2591272092296602,11,0,0,0
Lisboa,0.0673085684123486,0.2633893425659344,20,Parque Urbano da PÃÂ³voa de Santa Iria,31,4.08457034223794,0.9764,68643,0.5875009311062074,0.2222222222222222,0.7033665203661751,17,1,2,0
Lisboa,0.0505658069589212,18.96882344847017,33,Quinta Grande,211,4.098414861069551,0.9803,67021,0.8479206697299811,0.2777777777777778,0.0354163734163156,25,5,3,0
Lisboa,0.0297456360839735,21.327733579133888,16,Parque Urbano Outeiro da Vela,114,4.092350886712277,0.9846,63228,0.7029189307735104,0.1666666666666666,0.4291980767028643,12,0,4,0
Lisboa,0.0343326462256023,2.5531709241721643,14,Parque das Rolas,136,4.089522421741649,0.9819,37813,0.2573186405438316,0.1111111111111111,0.4954332032006129,13,0,1,0
Lisboa,0.0904191728955004,0.0,25,Parque Urbano do Alto da Cabreira,558,4.102455462602628,0.8819,34790,0.3342211462133829,0.1666666666666666,0.4074990114076232,24,1,0,0
Lisboa,0.0103552710159961,0.0,29,Parque do Bom Sucesso,344,4.085762064694209,0.9801,57089,0.6441857770863766,0.1111111111111111,0.534190541125257,19,0,10,0
Lisboa,0.03521075756224,3.024320558150216,15,Parque Urbano do Outeiro dos Cucos,199,4.094617076275554,0.9018,55858,0.7298712099831165,0.1666666666666666,0.3746160650127769,11,0,4,0
Lisboa,0.0394156459852803,33.990855006904155,50,Parque Urbano da Quinta da Granja,567,4.1109591126777465,0.9894,49433,0.7306594906572075,0.1666666666666666,0.5403004498576671,32,0,18,0
Lisboa,0.0064701577523201,0.528510730847098,17,Jardim Nossa Senhora dos Anjos,87,4.089270201673076,0.9842,41886,0.2237180760658337,0.1111111111111111,0.4428525750205253,16,0,1,0
Lisboa,0.0288342957616196,5.002545557704488,12,Parque do Castelo,571,4.1028286864990005,0.8934,56223,0.0,0.0555555555555555,0.3175867825415385,12,0,0,0
Lisboa,0.0402303626337748,0.0154610267157218,22,Parque das Perdizes,106,4.090190409000019,0.9507,41916,0.4851045003909404,0.1666666666666666,0.5288284546750345,19,1,2,0
Lisboa,0.0148745034259371,28.36584747445301,10,Quinta de SÃÂ£o Francisco,112,4.090479869516697,0.9979,46760,1.0296530140645737,0.1666666666666666,0.5797984268509433,5,2,3,0
Lisboa,0.0089365439291221,1.2809879675279647,15,Parque do Pombal,130,4.087307622296084,0.9757,46552,0.0,0.0555555555555555,0.3066535220932506,15,0,0,0
Lisboa,0.0176847921724766,0.4665074343997937,18,Parque Urbano do Penedo,644,4.114159686223695,0.9805,46601,0.0,0.0555555555555555,0.0,18,0,0,0
Lisboa,0.0383991182578643,69.70694127367418,33,Parque Ribeirinho Oriente,835,4.145174620152044,0.9876,46733,1.6746876791129242,0.3888888888888889,0.6766434816485911,16,6,11,0
Lisboa,0.011083070749764,0.0,10,Parque Eucaliptal de Sobral de Monte AgraÃÂ§o,18,4.084459626736358,0.8172,67882,1.0888999753452235,0.2222222222222222,0.5677403192815564,6,0,4,0
Lisboa,0.0473886689661317,4.6778714384785545,34,Parque Urbano do Lagoas Park,92,4.088075795254823,0.9856,69059,0.1326914208398717,0.1111111111111111,0.6545887916970835,33,1,0,0
Lisboa,0.0139464714466929,0.8244206257729061,80,Jardim da Quinta de Santa Clara,1092,4.131460405045033,0.9899,53260,0.8220970490554609,0.2777777777777778,0.6964571620702571,22,1,57,0
Lisboa,0.0026683390767332,24.32755239024337,15,Chillout Garden,592,4.129161034231986,0.9994,46347,0.0,0.0555555555555555,0.4032626954997769,0,0,15,0
