city,area,Vegetation_Cover,Amenities_Total_Count,park_name,reviews_count,weighted_rating,sentiment_score,avg_review_time,Amenities_Diversity_Shannon,Amenities_Diversity,Shape_Deviation,Urban_Circulation_Amenities,Cultural_Context,Urban_Features,cluster
Wien,0.0030347938393019,23.480175567482505,54,Hof 9,563,4.221539706066949,0.9992,60520,1.749634974844659,0.4444444444444444,0.4606752787661083,23,3,28,1
Wien,0.0045256209553967,32.00078531324428,50,Huberpark,432,4.175564335152564,0.9931,56569,1.589660500190074,0.5,0.3273642600784592,3,2,45,1
Wien,0.0137108984514027,76.93411830781393,116,Freiligrathpark,79,4.106780077079805,0.9866,56750,0.7488748370881704,0.3888888888888889,0.647498919918396,16,0,100,1
Wien,0.0056437427601488,63.79725226588639,136,Tora-San-Park,64,4.095447774750228,0.5222,41308,0.7502042436042546,0.3333333333333333,0.5784351461161465,17,0,119,1
Wien,0.0084911593488156,84.1608213348549,130,Parkanlage Mittelzone,10,4.087273701966088,0.9723,64808,0.6196950460194235,0.2777777777777778,0.5046823689517332,25,1,104,1
Wien,0.0042567176822721,47.52314732473064,19,Schmalzhoftempelpark,252,4.102659863078278,0.9842,59165,1.908133893291109,0.5,0.4025786696921027,4,2,13,1
Wien,0.0173452730525564,25.52261370054258,62,Eva-und-Otto-Benesch-Park,162,4.116183540239059,0.9144,47173,1.2137541080084,0.3888888888888889,0.4239083188129642,26,0,36,1
Wien,0.0179989728627176,23.382216314478484,95,Spielplatz Wasserturm,621,4.175210162364239,0.9924,55519,1.2919008088379726,0.3333333333333333,0.3214174492048244,29,0,66,1
Wien,0.0986561356687729,25.482532600942264,146,Neu Steinhof,1073,4.334482447663737,0.9937,46349,0.9087003336848112,0.4444444444444444,0.6299886646328205,19,5,122,1
Wien,0.0045814949176884,51.37821739846285,41,Richard-Wagner-Park,351,4.198238940804273,0.9931,40701,1.7128642250028268,0.5555555555555556,0.183701240964487,14,2,25,1
Wien,0.0051080975715816,26.58627228334215,76,Laubeplatz,112,4.088038179233142,0.7638,49392,0.3446827562345588,0.2222222222222222,0.2216491531170005,4,1,71,1
Wien,0.0024293716118484,25.05770636400793,66,Suchenwirtplatz,5,4.0856623685341775,0.6527,44391,0.9772781031175828,0.4444444444444444,0.2216491531170005,4,1,61,1
Wien,0.0125744316239282,24.77567915210036,58,Otto-Affenzeller-Park,48,4.090507238884869,0.891,45066,0.991266523072898,0.3333333333333333,0.4190786346147948,28,1,29,1
Wien,0.0044700959212183,28.77380691700684,37,Ludwig-Zatzka-Park,142,4.09646344232516,0.8689,45871,1.1715487508026927,0.3333333333333333,0.5083358276928766,22,0,15,1
Wien,0.0005653785928031,2.987811840896509,10,Therese-Krones-Park,7,4.082855510569916,0.7303,59029,1.6094379124341005,0.3333333333333333,0.5061251518731188,3,5,2,1
Wien,0.0085238343658391,15.628006687689004,44,Raimund-Zoder-Park,94,4.104695731153497,0.9645,45411,1.5733201002346355,0.3888888888888889,0.4900763528075466,18,0,26,1
Wien,0.0048429762711636,30.05287195851324,110,Braunhuberpark,114,4.067934604904633,0.937,52908,0.5626084146986241,0.3333333333333333,0.4993771820734534,10,0,100,1
Wien,0.0063601359086036,19.66396472708586,75,Erwin Ringel-Park,396,4.129711820553923,0.948,61970,0.9638605284201694,0.4444444444444444,0.4606752787661083,15,1,59,1
Wien,0.0035082911969684,24.86374283281922,70,Adele-Jellinek-Park,41,4.084996206722726,0.98,73206,1.384353482676022,0.4444444444444444,0.3273642600784592,28,2,40,1
Wien,0.007039948150692,33.55561428407385,72,Albert-Dub-Park,561,4.195057675052573,0.9959,69517,1.4217790173276943,0.6111111111111112,0.3594822224735367,18,2,52,1
Wien,0.0098771905929283,19.649446526972028,28,Anton-Benya-Park,208,4.123460885361135,0.9987,66935,1.1770453027162642,0.3333333333333333,0.5601641075712506,20,0,8,1
Wien,0.0052515781589308,91.48591601586116,87,Weghuberpark,128,4.118021486778224,0.9941,48949,1.768204694096196,0.7777777777777778,0.4242465156450968,20,6,61,1
Wien,0.0037027096948295,66.42925011481816,49,Oscar Straus-Park,154,4.132579786401077,0.9957,44993,1.0130943104760275,0.3888888888888889,0.528935728644651,9,1,39,1
Wien,0.0163360960038602,31.0458296286116,95,PaN-Park,819,4.261824876647765,0.9974,61745,0.9775062265636744,0.2777777777777778,0.3850819628305103,34,0,61,1
Wien,0.0008551175474324,22.563797892643024,19,Heinz-Heger-Park,29,4.082036426215403,0.9498,52206,1.309015795371127,0.3333333333333333,0.3806296751078787,5,1,13,1
Wien,0.0062074305031709,100.0,64,Generationenpark-Kagran,121,4.102278165400044,0.9772,40361,0.514718849159529,0.3333333333333333,0.6052797504995531,1,1,62,1
Wien,0.0160209450446125,58.80093160720827,43,Hackinger Schlosspark,93,4.1155978727444165,0.9816,46456,1.1400408752148603,0.3888888888888889,0.9518575394625562,28,0,15,1
Wien,0.013334686584169,17.58407096404861,130,Luise-Montag-Park,172,4.108014123059087,0.9946,67173,0.8048531061965722,0.3333333333333333,0.4993771820734534,38,0,92,1
Wien,0.0248952619665991,7.679413049659088,69,Lorettowiese,411,4.172152643133638,0.9773,45757,1.270153545047929,0.5,0.4688897932372279,6,0,63,1
Wien,0.032685771241506,40.6340631049891,45,Park der Ruhe und Kraft,20,4.096070254257706,0.9447,53863,1.2639890969875274,0.2777777777777778,0.465829793712245,13,1,31,1
Wien,0.0070545421432292,18.447068556967952,48,Lorenz-Bayer-Park,313,4.155233716870919,0.9939,58115,1.483297055793961,0.5,0.3791050027545584,8,1,39,1
Wien,0.005292327638003,21.92485933085493,89,Parkanlage An den alten Schanzen,278,4.17858842721989,0.9975,40215,0.2772772685041834,0.1666666666666666,0.3478351299095453,5,1,83,1
Wien,0.1379642115429071,2.267516288429789,138,Erholungsgebiet Kellerberg,81,4.107251846633399,0.9929,50317,1.645139204690621,0.6666666666666666,0.5824587690896589,40,3,95,1
Wien,0.0121258976110497,98.99253667374307,103,Stadtwildnis Gaudenzdorfer GÃÂ¼rtel,87,4.077458952981396,0.9761,53457,0.5929074415328117,0.3333333333333333,0.3561219126405029,9,2,92,1
Wien,0.0070775635830897,20.906279763522523,21,Parkanlage RiegermÃÂ¼hle,18,4.089581563801668,0.9836,48186,1.7897275885480934,0.4444444444444444,0.4617413088440516,2,1,18,1
Wien,0.0072906590511985,17.84125308665672,62,Parkanlage Dominik-WÃÂ¶lfl-Gasse,37,4.087485414872381,0.9489,43517,0.8183158234828796,0.2777777777777778,0.3529686711397667,17,0,45,1
Wien,0.0288192035955982,11.644942784581112,114,Stadtpark Leberberg,136,4.111898274296094,0.959,60810,0.7043353322731369,0.1666666666666666,0.6185970869249807,42,0,72,1
Wien,0.0066495731323558,51.60383427887889,67,Franziska-LÃÂ¶w-Park,10,4.092912799710448,0.9986,39368,0.7274824501890524,0.2777777777777778,0.498390067885452,10,0,57,1
Wien,0.00314746619057,5.782615191468846,27,Odeonpark,15,4.083565789092989,0.7906,45204,1.5239588477815669,0.4444444444444444,0.5061251518731188,13,1,13,1
Wien,0.0042343021546355,22.585312027699107,54,Trpinpark,9,4.0867014597729625,0.9145,58428,1.047109607396088,0.3333333333333333,0.4387366289335815,5,1,48,1
Wien,0.0288096961497981,15.529688238068465,109,Stadtpark Atzgersdorf,5,4.088176510583203,0.9927,46216,1.3936625592338383,0.5,0.6100987478622075,39,1,69,1
Lyon,0.0441322714270583,28.75950219357793,108,Parc des Berges du RhÃÂ´ne,770,4.095719364924027,0.9913,54495,1.7133795652267056,0.5555555555555556,0.5159683625596498,51,0,57,1
Lyon,0.0046225147664588,8.253074205421754,50,Parc Sutter,238,4.031457965252816,0.9531,51737,1.5809669224216194,0.5555555555555556,0.2661971571368363,27,1,22,1
Lyon,0.0458544755962081,15.458261239030158,81,Parc de la Cerisaie,1095,4.1491996186257785,0.9816,34899,1.779495431833103,0.6111111111111112,0.3865506859369709,34,8,39,1
Lyon,0.0067570226545976,33.30514993029627,71,Jardin de la Grande-CÃÂ´te,340,4.0878892717543405,0.9885,54016,1.710549539098447,0.5,0.2661971571368363,19,1,51,1
Lyon,0.0310428744374085,10.487734383204334,72,Parc Chambovet,981,4.140194218935502,0.8711,59579,1.6601406181789744,0.5,0.5284081778772856,30,0,42,1
Lyon,0.0267239790469493,23.9416012917994,129,Parc des Hauteurs et jardins du Rosaire,106,4.050568557632212,0.975,52040,1.8183175876931572,0.6666666666666666,0.5342711724827816,40,10,79,1
Lyon,0.0032840795291401,48.76242192980191,71,Square Sainte-Marie Perrin,10,4.026182052587831,0.9814,43731,1.4000094024843852,0.5555555555555556,0.5873229106889519,7,1,63,1
Lyon,0.0061154269417002,40.25878310560846,36,Bir-Hakeim,570,4.060314275371151,0.9412,55561,1.7097306737156877,0.4444444444444444,0.0,12,2,22,1
Lyon,0.0184414445295712,13.262418202577708,92,Parc du Prado,535,4.078127679907041,0.9924,41017,1.6489212372345206,0.6111111111111112,0.552273104699416,30,1,61,1
Lyon,0.0070730365883875,17.892119149330288,30,Parc Chanteur,299,4.0211410909777054,0.9778,58459,1.6613293620977414,0.4444444444444444,0.1626730550281468,18,1,11,1
Lyon,0.0266341977904932,0.0,31,Parc de la Commune de Paris,341,4.047695224939178,0.9785,65397,1.589051031517696,0.3888888888888889,0.2932087053330044,18,0,13,1
Lyon,0.0061459650861566,47.10287873970962,75,Square Jacques PrÃÂ©vert,22,4.020805372850004,0.9884,51066,1.4670388997667114,0.4444444444444444,0.1626730550281468,9,1,65,1
Lyon,0.1813890171563327,0.0,66,Fort de Bron,238,4.060817725111363,0.9939,44079,0.9221927252449296,0.3333333333333333,0.341074618230935,57,2,7,1
Lyon,0.0146276869165766,1.535043247753742,58,Parc Montel,449,4.002952296983739,0.835,48504,2.000974717234345,0.7222222222222222,0.5813788728038076,27,2,29,1
Lyon,0.0086606787996543,5.830133710387138,92,Clos Bel Air,5,4.024877268497122,0.9801,60429,1.4801430482509814,0.4444444444444444,0.4439702372314286,25,3,64,1
Lyon,0.0210990889750231,0.0,81,Parc d'Ombreval,434,4.0696002989833415,0.8901,58438,1.8279399221927333,0.6111111111111112,0.6247427857174288,32,4,45,1
Lyon,0.0320096176438862,14.538028455218246,17,Promenade d'Herbens,214,4.066324442750249,0.9848,46966,1.6242225882334722,0.3888888888888889,0.6262132907871523,11,1,5,1
Lyon,0.0010093787219002,9.472923411893424,20,Square Dreieich,70,4.035647610626937,0.9783,61531,1.3069118862885518,0.3333333333333333,0.2932087053330044,0,2,18,1
Lyon,0.0023432741091125,10.033706518035885,11,Petit Parc Serin,93,4.02711208434926,0.9636,51052,2.0198149924929463,0.4444444444444444,0.3865506859369709,4,0,7,1
Lyon,0.0080848709858357,0.0,21,Jardin de la Condamine,11,4.024900279240928,0.8344,56230,1.3605197119169676,0.3888888888888889,0.425320852565355,13,1,7,1
Lyon,0.0019746212228797,10.609171528035716,11,Parc MichÃÂ¨le Mollard,42,4.023571101434913,0.9648,55609,1.6417347121875214,0.3333333333333333,0.5813788728038076,2,0,9,1
Lyon,0.0034210173627352,19.462172695108183,78,Square du BÃÂ©guin,122,4.049096517854106,0.9837,63808,1.4249045003169436,0.5,0.4363943241456478,11,0,67,1
Lyon,0.0114602658890961,15.347105387452467,52,Parc de Champvert,163,4.063856177902466,0.9878,55685,1.915939801175928,0.5555555555555556,0.8781635461807916,15,0,37,1
Lyon,0.0036915086594073,11.871928300360771,22,Place Ferber,13,4.026826147853697,0.9545,51601,2.083642239149902,0.5555555555555556,0.5813788728038076,4,1,17,1
Lyon,0.0041434887384101,38.01727186016289,118,Jardin du Palais Saint-Pierre,156,4.048981925059928,0.9509,63139,1.4943286300734524,0.4444444444444444,0.3001838559346339,52,9,57,1
Lyon,0.0162854406873974,0.0,22,Parc Normandie Niemen,82,4.015950887867799,0.8891,62005,1.7677614722893291,0.4444444444444444,0.4559041977293172,5,0,17,1
Lyon,0.0190585867098916,0.0,53,Parc municipal de Chassagne,21,4.027587080996128,0.9117,50393,1.4775873109795128,0.3888888888888889,0.6176055589065159,18,1,34,1
Lyon,0.0211258360688398,8.77846327008845,25,Jardin du MusÃÂ©e des Confluences,200,4.047079086719713,0.9848,57748,1.105005501825005,0.3333333333333333,0.5159683625596498,17,1,7,1
Lyon,0.0010150564922802,49.93556008115468,32,Square Jean-Baptiste Guillot Fils,99,4.040255844432083,0.9868,55792,1.4079645392897056,0.2777777777777778,0.4603546520330811,12,0,20,1
Lyon,0.003113859653897,0.0,21,Parc du Souvenir franÃÂ§ais,14,4.022601850490658,0.985,59572,1.5377034978212436,0.3888888888888889,0.5126610038040889,8,4,9,1
Lyon,0.0744317037799966,55.149565608582776,101,Domaine de Melchior,149,4.047933170727869,0.9601,60393,1.3058379449095054,0.3333333333333333,0.5114174551440653,29,1,71,1
Lyon,0.0233720875646013,0.0,37,Parc RÃÂ©aux,381,4.079654598508029,0.9982,42201,1.3568310276304862,0.3333333333333333,0.5341520791118692,9,0,28,1
Lyon,0.0019518522519026,10.938111859168568,38,Jardin AndrÃÂ© Malraux,41,4.029085250211787,0.9818,53108,1.3647347779020216,0.3333333333333333,0.5342711724827816,21,3,14,1
Lyon,0.0393309778995681,0.0,43,Parc de Beauregard,604,4.040424112976991,0.9888,41821,1.4864441025022024,0.4444444444444444,0.5566774293194938,19,4,20,1
Lyon,0.0247070722191582,43.14331093146219,55,Parc des Berges Nord,255,4.063172291926303,0.9022,53013,1.7340902572064811,0.5,0.5159683625596498,16,1,38,1
Lyon,0.0021431017705651,0.0,15,Square Giboulet-Wassmann,650,4.155667437567538,0.9784,47256,1.806507165261669,0.4444444444444444,0.3171442709451145,2,2,11,1
Lyon,0.0051532941141054,26.99797028629733,87,Jardin des Trembles,15,4.027254572727748,0.988,48866,0.8920815598211229,0.4444444444444444,0.6120769034723462,10,1,76,1
Lyon,0.1009834088748302,0.0,69,Parc des Pachottes,22,4.026762320365686,0.915,41656,1.2498731778546064,0.2777777777777778,0.6307844276429896,16,0,53,1
Lyon,0.0084038381753414,7.089738708924667,51,Parc Louis Pergaud,10,4.025274570397169,0.5267,52554,1.2683169596965582,0.3888888888888889,0.5268998113865977,9,0,42,1
Lyon,0.0043456564289692,12.323080967514514,60,Clos Jouve,330,4.086256438725117,0.9971,47703,1.7927678434046062,0.5,0.2661971571368363,21,1,38,1
Lyon,0.003023401174634,17.501001044590865,24,Square Monod,9,4.028009726132972,0.9822,46990,1.2920301311257387,0.3333333333333333,0.5159683625596498,4,5,15,1
Stuttgart,0.0172043017997751,11.633368440697456,77,Leipziger Platz,61,4.326062108088601,0.024,58452,1.7499700131929423,0.6111111111111112,0.4912960113137868,21,5,51,1
Stuttgart,0.0228187345578158,5.781256861577189,95,Fanny-Leicht-Park,115,4.328088743864346,0.9802,51395,1.134884406061868,0.2777777777777778,0.5151322936862116,13,0,82,1
Stuttgart,0.0212176093084504,2.7678109561970903,99,Rotweganlage,1061,4.393280787115161,0.9966,44775,1.62462790473378,0.5,0.6250466453210739,33,2,64,1
Stuttgart,0.0046080943926698,17.339547429898268,38,MÃÂ¶hringer Park,30,4.32684002950857,0.9793,48444,1.475655545977114,0.3333333333333333,0.2306561058343453,14,1,23,1
Stuttgart,0.0100098710787249,2.2311742521848474,100,Bopseranlage,561,4.323660513167056,0.9814,62498,1.58548757464529,0.5,0.3504715411627918,28,5,67,1
Stuttgart,0.0480417167952588,6.303585683256377,87,Leibfriedscher Garten,184,4.32178291630906,0.9922,39453,1.1178891471621026,0.3888888888888889,0.5867665461918019,53,2,32,1
Stuttgart,0.0063658892422383,21.55760363672444,30,Alter Friedhof,6,4.326233205593194,0.9505,61696,1.7489707507713133,0.4444444444444444,0.2416315719392447,8,1,21,1
Stuttgart,0.0179358548169061,1.794290302776627,101,Feuerbacher Heide,185,4.332748899889989,0.966,51736,0.479356248336125,0.2777777777777778,0.5706661395739194,5,1,95,1
Geneva,0.181654638887125,0.1003364552182154,63,Wheeler Park,97,4.133688795434064,0.9793,44561,1.1434627370427386,0.3333333333333333,0.2905240872742267,36,1,26,1
Geneva,0.8471363123243654,0.0,76,Peck Farm Park,546,4.370479009687837,0.9991,49730,0.815521013550429,0.4444444444444444,0.487548332261147,62,1,13,1
Geneva,2.347217578862616,2.8805271489246005,132,Geneva State Park,978,4.209600465477114,0.9968,59724,0.1528344176794365,0.1666666666666666,0.4222597060235367,128,0,4,1
Geneva,0.1645030170490806,0.0,55,Foundation Park,13,4.057425232038501,0.9758,50972,0.7547860404917773,0.4444444444444444,0.0,46,1,8,1
KÃÂ¶ln,0.0188390047199402,43.68986897067798,46,Alter Deutzer Friedhof,30,4.323558868485864,0.9837,63291,1.374488939040594,0.3888888888888889,0.478466603848979,26,1,19,1
KÃÂ¶ln,0.0396758490112861,27.073710802491085,76,Nippeser TÃÂ¤lchen,519,4.337664755727436,0.9845,62399,1.705687927967609,0.5555555555555556,0.3996813523439603,16,3,57,1
KÃÂ¶ln,0.1654738272332144,16.559975798562046,137,BlÃÂ¼cherpark,745,4.376944082607397,0.9977,57034,1.7771066287032458,0.5555555555555556,0.560454298134299,33,4,100,1
KÃÂ¶ln,0.007426630331913,44.85312057744165,14,Geusenfriedhof,7,4.329546523428798,0.9796,54318,1.6731183626432509,0.3888888888888889,0.3866555332495556,1,1,12,1
KÃÂ¶ln,0.0047394728456232,32.66095358236677,67,Manderscheider Platz,189,4.310920976358708,0.9492,56977,0.8250149844639225,0.3333333333333333,0.621185794612266,2,0,65,1
KÃÂ¶ln,0.0696243093660585,1.1056362440947185,55,Carola-Williams-Park,48,4.324999082774505,0.9891,37723,0.9947189887014484,0.2777777777777778,0.5134270262554181,3,0,52,1
KÃÂ¶ln,0.0488921596021689,4.255847833302596,125,Olof-Palme-Park,651,4.3076076468669084,0.9812,33929,1.2967304225319294,0.4444444444444444,0.4707572105411294,7,2,116,1
KÃÂ¶ln,0.0189754327521459,100.0,38,Max-Dietlein-Park,282,4.318371328540502,0.9843,67670,1.4487945347381666,0.3888888888888889,0.2827607412639238,19,11,8,1
KÃÂ¶ln,0.2838809731439072,0.0,135,Carl-Duisberg-Park,725,4.358318448931732,0.9941,64377,1.395732497932245,0.4444444444444444,0.2950892221765258,38,3,94,1
KÃÂ¶ln,0.0072076472215688,7.536461125977438,124,Luftschiffplatz,32,4.331628912761243,0.9927,43706,1.1634545652685389,0.2777777777777778,0.6718629409374297,28,0,96,1
Frankfurt am Main,0.0417612376970574,30.674637472332883,75,Marie-Bittorf-Anlage,73,4.624232803286743,0.9565,54549,1.457720950187269,0.3888888888888889,0.1895442040805547,34,0,41,1
Frankfurt am Main,0.0909667837174898,4.397752395642632,121,Sinaipark,470,4.554138911484936,0.9876,70311,1.548878544943754,0.5,0.6731895699027031,34,4,83,1
Frankfurt am Main,0.0346009702147035,4.46528504842788,56,Rothschildpark,827,4.550479026648555,0.9971,44069,1.7079443762057402,0.5,0.4126760917242309,34,10,12,1
Frankfurt am Main,0.0344922827931628,20.964369710972345,79,Obermainanlage,136,4.628741145534437,0.942,49429,1.8674627761535856,0.6111111111111112,0.6107827200731444,41,18,20,1
Frankfurt am Main,0.0175558956078095,4.048234509006513,78,Eschenheimer Anlage,458,4.555810511428929,0.9937,44138,1.205751453498705,0.5,0.4825741279597697,54,2,22,1
Frankfurt am Main,0.0504829540273991,57.73664286016415,46,Brentanopark,775,4.62651568929249,0.9912,43885,1.4508932921826416,0.4444444444444444,0.6371209019961739,19,21,6,1
Frankfurt am Main,0.0811039449191987,7.55544510762272,120,Bonifatiuspark,54,4.632371653795365,0.5215,42922,0.6482282058940655,0.3888888888888889,0.0,105,2,13,1
Frankfurt am Main,0.1679691682826802,12.228100081589034,107,Huthpark,766,4.590705635458139,0.9954,45877,1.3319509125846238,0.3888888888888889,0.202435124230121,64,0,43,1
Frankfurt am Main,0.0096860866852365,5.116787334773266,21,Bruno-Asch-Anlage,36,4.632787148496105,0.9755,34899,1.539084642427773,0.3333333333333333,0.5420023145963762,8,10,3,1
Frankfurt am Main,0.051580175785757,20.49296201061065,77,Spielpark Tannenwald,579,4.51013709111285,0.9904,59359,1.1979847093073677,0.3333333333333333,0.4580441572016472,35,1,41,1
Frankfurt am Main,0.1220195548760723,7.2653157420693395,121,Rennbahnpark,84,4.6275652902998745,0.9927,53908,0.844992026556233,0.5,0.4002849983820707,107,8,6,1
Marseille,0.04490077845329,39.3151874364786,80,Parc Henri Fabre,417,4.1261032155692,0.7983,44373,1.5580688729824548,0.5,0.0,37,2,41,1
Marseille,0.0213692675884873,6.559544191284228,120,Jardin Bortoli,310,4.124309522920478,0.8756,61254,1.5796929926018342,0.5555555555555556,0.4645966194107718,34,2,84,1
Marseille,0.0331321694177985,5.910163021405233,75,Parc Central de Bonneveine,68,4.118280744788548,0.7555,44529,1.019407930721134,0.3888888888888889,0.4645966194107718,28,1,46,1
Marseille,0.0034142983249218,100.0,114,Jardin des Archives DÃÂ©partementales,685,4.173206480794875,0.9833,54304,1.2587354769378103,0.4444444444444444,0.4325031473875121,7,4,103,1
Marseille,0.0162564611857748,21.2958518447077,79,Espace Mistral,29,4.12196676655797,0.775,51394,0.8845700651435111,0.4444444444444444,0.5446869941790511,14,1,64,1
Marseille,0.0218859868605249,0.0,60,Parc Valmer,690,4.159137303984389,0.9948,58341,1.3752586977188697,0.4444444444444444,0.4689852934573624,24,1,35,1
Marseille,0.0685911627574691,52.06834121584658,143,Parc de Maison blanche,22,4.12062065893356,0.9871,56130,1.0581848067613286,0.5555555555555556,0.2329925581499106,28,2,113,1
Marseille,0.1012462300394854,0.1157914425291712,132,Parc de la Ravelle,43,4.116314411025319,0.9289,49249,0.6034326079704175,0.3333333333333333,0.5668262217526399,6,0,126,1
Marseille,0.0379757795637645,45.601807150589366,64,Parc de La Mathilde,252,4.1117146887357015,0.9844,52555,1.1332429561695816,0.3888888888888889,0.7881269309286961,11,0,53,1
Marseille,0.0168158838198208,0.5603327935017887,33,Jardin du Bois SacrÃÂ©,375,4.142175900683638,0.9891,70598,1.4985756022054164,0.3333333333333333,0.4459641766728398,16,0,17,1
Marseille,0.0219077015697034,2.0218247201140134,87,Jardins de la Pintade,55,4.11966224572331,0.9914,62696,0.7013234782390555,0.1666666666666666,0.4969395509858939,25,0,62,1
Marseille,0.0170330491249002,36.99978630413991,23,Parc de la Jarre,245,4.145740753117068,0.9839,56040,1.6873063982603875,0.4444444444444444,0.419101305304065,13,2,8,1
Marseille,0.0795329978153561,56.09904472377409,48,Parc SÃÂ©on,213,4.092962803613391,0.953,50397,0.515003739129547,0.1666666666666666,0.7464343488203213,41,0,7,1
Marseille,0.1149237889178223,1.261696035022548,69,Parc du Bocage,92,4.1247628368426446,0.9468,44396,1.191862893132387,0.3333333333333333,0.5181572730865387,29,1,39,1
Marseille,0.1526648195309398,0.0,83,Parc de la Botte,46,4.120597760469584,0.9811,50361,1.2312578370447458,0.5,0.6302481259954682,54,4,25,1
Dublin,0.086988480086538,11.643145881947154,137,Ballawley Park,559,4.179794304941281,0.9789,59191,0.9064498152277504,0.3333333333333333,0.5068027970637043,39,0,98,1
Dublin,0.00511078775788,10.099830469749003,45,Wilton Park,164,4.112648913923367,0.9922,54552,1.1483643990847532,0.3888888888888889,0.5676134017216143,11,2,32,1
Dublin,0.0108349692921168,35.226369517842016,65,Saint Patrick's park,956,4.3253327380696245,0.9988,19466,1.6035635299702775,0.6111111111111112,0.1429665340110388,36,7,22,1
Dublin,0.3318528625123081,21.86063573303854,63,Shanganagh Park,639,4.227658948083564,0.9896,52032,1.2446200442408146,0.3888888888888889,0.6685992092262749,30,0,33,1
Dublin,0.0446815835280981,100.0,97,Clonmore Park,172,4.079224461734523,0.9961,63798,0.4663573816087114,0.1666666666666666,0.5632500169891295,10,0,87,1
Dublin,0.0816660854556015,100.0,127,Loreto Park,229,4.060380608619286,0.9867,45031,0.965129857237733,0.3333333333333333,0.27658016417484,66,0,61,1
Dublin,1.4154199978501825,3.2711229720847337,103,Newbridge House and Demesne,764,4.327570050474078,0.9965,57093,1.457928323456938,0.6111111111111112,0.387272312669405,62,5,36,1
Dublin,0.1000132708790302,31.85563261123664,129,Ringsend Park,308,4.147588204720557,0.9933,51170,0.7844557365687745,0.2222222222222222,0.318465483943861,51,1,77,1
Dublin,0.1548811063599949,18.52491235623788,111,Eamonn Ceannt Park,856,4.266370144071426,0.9975,58362,1.1194912275811055,0.4444444444444444,0.3397885921816038,59,2,50,1
Dublin,0.0165555810294372,35.4591511127251,102,People's Park,203,4.043695275907044,0.9928,52693,1.840670162899932,0.6666666666666666,0.4420268563723992,51,7,44,1
Dublin,0.0698405594312438,52.06222840152909,79,Ballycragh Park,100,4.046850784785068,0.985,55080,0.1356121881286208,0.1666666666666666,0.3207432625884202,78,0,1,1
Dublin,0.2061822565541174,46.47225230307586,58,Millennium Park,9,4.03561342098523,0.9974,51946,1.0382770409186108,0.4444444444444444,0.5366496362815868,43,9,6,1
Dublin,0.3618215258353049,75.31434246353868,92,Waterstown,730,4.2449356336456665,0.9917,50118,0.633671596220984,0.2777777777777778,0.2757035901803969,77,1,14,1
Dublin,0.1053276091547624,26.75282886499077,140,Castle Curragh Park,328,4.174427760842664,0.9985,60064,0.7984141822082765,0.2222222222222222,0.690570124008098,54,1,85,1
Dublin,0.2160278556671477,81.76548016990826,121,Ballymount Park,274,4.100961842084694,0.9694,47111,0.3042241076665123,0.1666666666666666,0.7099389614882453,112,0,9,1
Dublin,0.025030535821047,99.43687026752195,141,Grangemore Park,606,4.220970914819226,0.9946,53461,0.5495284870861618,0.1666666666666666,0.3947412453169574,28,0,113,1
Dublin,0.0035371232283907,6.196649772041586,13,Wolfe Tone Square,78,4.0323615679085565,0.993,61071,1.2636256721237271,0.2777777777777778,0.3069625476316069,8,2,3,1
Dublin,0.0290316468371041,0.0,16,Heritage Park,74,4.043800003605488,0.9925,48594,1.2468296415485094,0.3333333333333333,0.4133074594684613,12,3,1,1
Dublin,0.0667518894215449,77.83456586039247,127,Lusk Recreational Hub,6,4.032789981171906,0.5859,59291,0.8950295620009399,0.3888888888888889,0.4148802048775053,61,1,65,1
Dublin,0.0048363599643534,22.546713037433783,52,Dubh Linn Garden,919,4.276145365410604,0.9969,58198,1.361527806102386,0.3888888888888889,0.4164686447526838,24,11,17,1
Dublin,0.0176268460800182,27.64732660083132,69,King's Inns Park,482,4.109133647388443,0.9962,57233,0.8952103180473991,0.2777777777777778,0.5703342292624286,7,1,61,1
Dublin,0.3527213718955487,12.282499448294269,84,Robswall Park,32,4.053806020191483,0.9919,47507,0.8070937762648885,0.2777777777777778,0.5549051808745132,27,1,56,1
Dublin,0.1263383567062132,100.0,119,Saint Cuthbert's Park,5,4.038317234028379,0.9906,40130,0.0,0.0555555555555555,0.6201637314631283,119,0,0,1
Dublin,0.0116163635084745,52.64706148904451,79,James's Walk,470,4.135414862864967,0.987,32996,0.6824302431063577,0.2222222222222222,0.6714299206010097,9,0,70,1
Dublin,0.0435419347010045,38.52922548672076,84,Carrigmore Park,79,4.0443960957913925,0.9936,61944,0.0645814363776275,0.1111111111111111,0.1450336572669612,83,0,1,1
Dublin,0.1416333090673721,33.33885285204929,128,Don Biddle Community Park,64,4.072241943102132,0.9914,49371,0.8221892427336008,0.2777777777777778,0.017645349601943,118,0,10,1
Dublin,0.0453177932017312,4.522419305244802,18,Castle Park,287,4.103522437561509,0.9935,46281,0.9608919796672832,0.2777777777777778,0.5880079346427775,13,3,2,1
Dublin,0.007369412434332,35.04018103264433,134,Tuller Square Park,10,4.0397742222896245,0.9634,17456,0.3348113540668879,0.1111111111111111,0.0991929494956453,120,0,14,1
Dublin,0.0806753019777676,8.008433410547381,113,Airlie Park,9,4.03561342098523,0.9701,65411,0.0,0.0555555555555555,0.7220321874693959,113,0,0,1
